"","Entity_logical_id...2","Subject_type","Leba_numtitle","Leba_publication_date","Leba_url","Programme","Entity_remark","Naal_logical_id","Naal_leba_numtitle","Naal_leba_publication_date","Naal_leba_url","Naal_wholename","Naal_function","Naal_programme","Addr_country","Birt_country","Birt_date","EU_ref_num","logicalId","remark","nameAlias","nameAlias.wholeName","subjectType.classificationCode","birthdate.year","nameAlias.function","citizenship.countryDescription","regulation.publicationUrl","regulation.numberTitle","regulation.regulationType","type"
"2767",135528,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135530,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Отари Ионович Аршба",NA,"UKR",NA,NA,NA,"EU.7416.1",135528,NA,"[{'logicalId': '135530', 'regulationLanguage': 'en', 'wholeName': 'Отари Ионович Аршба', 'gender': 'M', 'strong': '1'}, {'logicalId': '135531', 'regulationLanguage': 'en', 'wholeName': 'Otari Yonovich ARSHBA', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135923', 'regulationLanguage': 'en', 'wholeName': 'Otari Ionovitj ARSJBA', 'gender': 'M', 'strong': '1'}]",NA,"P",1955,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2768",135532,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135534,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Александр Михайлович Бабаков",NA,"UKR",NA,NA,NA,"EU.7417.0",135532,NA,"[{'logicalId': '135534', 'regulationLanguage': 'en', 'wholeName': 'Александр Михайлович Бабаков', 'strong': '1'}, {'logicalId': '135535', 'regulationLanguage': 'en', 'wholeName': 'Alexander Mikhailovich BABAKOV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135924', 'regulationLanguage': 'en', 'wholeName': 'Aleksandr Babakov MICHAILOVITJ', 'gender': 'M', 'strong': '1'}]",NA,"P",1963,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2769",135536,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135538,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Михаил Николаевич Берулава",NA,"UKR",NA,NA,NA,"EU.7418.96",135536,NA,"[{'logicalId': '135538', 'regulationLanguage': 'en', 'wholeName': 'Михаил Николаевич Берулава', 'gender': 'M', 'strong': '1'}, {'logicalId': '135539', 'regulationLanguage': 'en', 'wholeName': 'Mikhail Nikolayevich BERULAVA', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135925', 'regulationLanguage': 'en', 'wholeName': 'Michail Berulava NIKOLAJEVITJ', 'gender': 'M', 'strong': '1'}]",NA,"P",1950,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2770",135540,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135542,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Владимир  Абдуалиевич Васильев",NA,"UKR",NA,NA,NA,"EU.7419.95",135540,NA,"[{'logicalId': '135542', 'regulationLanguage': 'en', 'wholeName': 'Владимир  Абдуалиевич Васильев', 'gender': 'M', 'strong': '1'}, {'logicalId': '135543', 'regulationLanguage': 'en', 'wholeName': 'Vladimir Abduliyevich  VASILYEV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135926', 'regulationLanguage': 'en', 'wholeName': 'Vladimir Abdulijevitj VASILJEV', 'gender': 'M', 'strong': '1'}]",NA,"P",1949,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2771",135548,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135550,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Елена  Андреевна Вторыгина",NA,"UKR",NA,NA,NA,"EU.7421.72",135548,NA,"[{'logicalId': '135550', 'regulationLanguage': 'en', 'wholeName': 'Елена  Андреевна Вторыгина', 'gender': 'F', 'strong': '1'}, {'logicalId': '135551', 'regulationLanguage': 'en', 'wholeName': 'Yelena Andreyevna VTORYGINA', 'function': 'Member of the State Duma', 'gender': 'F', 'strong': '1'}, {'logicalId': '135928', 'regulationLanguage': 'en', 'wholeName': 'Jelena Andrejevna VTORYGINA', 'gender': 'F', 'strong': '1'}]",NA,"P",1957,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2772",135552,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135554,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Дмитрий  Фёдорович Вяткин",NA,"UKR",NA,NA,NA,"EU.7422.71",135552,NA,"[{'logicalId': '135554', 'regulationLanguage': 'en', 'wholeName': 'Дмитрий  Фёдорович Вяткин', 'gender': 'M', 'strong': '1'}, {'logicalId': '135555', 'regulationLanguage': 'en', 'wholeName': 'Dmitry Fyodorovich VYATKIN', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135929', 'regulationLanguage': 'en', 'wholeName': 'Dmitrij Fjodorovitj VJATKIN', 'gender': 'M', 'strong': '1'}]",NA,"P",1974,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2773",135556,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135558,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Алексей  Васильевич Гордеев",NA,"UKR",NA,NA,NA,"EU.7423.70",135556,NA,"[{'logicalId': '135558', 'regulationLanguage': 'en', 'wholeName': 'Алексей  Васильевич Гордеев', 'gender': 'M', 'strong': '1'}, {'logicalId': '135559', 'regulationLanguage': 'en', 'wholeName': 'Alexey Vasilyevich GORDEYEV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135930', 'regulationLanguage': 'en', 'wholeName': 'Aleksej Vasiljevitj GORDEJEV', 'gender': 'M', 'strong': '1'}]",NA,"P",1955,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2774",135560,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135562,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Ксения  Александровна Горячева",NA,"UKR",NA,NA,NA,"EU.7424.69",135560,NA,"[{'logicalId': '135562', 'regulationLanguage': 'en', 'wholeName': 'Ксения  Александровна Горячева', 'gender': 'F', 'strong': '1'}, {'logicalId': '135563', 'regulationLanguage': 'en', 'wholeName': 'Kseniya Alexandrovna GORJATCHEVA', 'function': 'Member of the State Duma', 'gender': 'F', 'strong': '1'}, {'logicalId': '135931', 'regulationLanguage': 'en', 'wholeName': 'Ksenia Aleksandrovna GORJATJOVA', 'gender': 'F', 'strong': '1'}]",NA,"P",1996,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2775",135564,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135566,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Владислав  Андреевич Даванков",NA,"UKR",NA,NA,NA,"EU.7425.68",135564,NA,"[{'logicalId': '135566', 'regulationLanguage': 'en', 'wholeName': 'Владислав  Андреевич Даванков', 'gender': 'M', 'strong': '1'}, {'logicalId': '135567', 'regulationLanguage': 'en', 'wholeName': 'Vladislav Andreevich  DAVANKOV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135932', 'regulationLanguage': 'en', 'wholeName': 'Vladislav Andrejevitj DAVANKOV', 'gender': 'M', 'strong': '1'}]",NA,"P",1984,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2776",135568,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135570,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Вячеслав Анатольевич  Дамдинцурунов",NA,"UKR",NA,NA,NA,"EU.7426.67",135568,NA,"[{'logicalId': '135570', 'regulationLanguage': 'en', 'wholeName': 'Вячеслав Анатольевич  Дамдинцурунов', 'gender': 'M', 'strong': '1'}, {'logicalId': '135571', 'regulationLanguage': 'en', 'wholeName': 'Vyacheslav Anatolyevich DAMDINTSURUNOV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135933', 'regulationLanguage': 'en', 'wholeName': 'Vjatjeslav Anatoljevitj DAMDINTSURUNOV', 'gender': 'M', 'strong': '1'}]",NA,"P",1977,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2777",135572,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135574,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Александр  Вячеславович Дёмин",NA,"UKR",NA,NA,NA,"EU.7427.66",135572,NA,"[{'logicalId': '135574', 'regulationLanguage': 'en', 'wholeName': 'Александр  Вячеславович Дёмин', 'gender': 'M', 'strong': '1'}, {'logicalId': '135575', 'regulationLanguage': 'en', 'wholeName': 'Alexander Vyacheslavovich DYOMIN', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135934', 'regulationLanguage': 'en', 'wholeName': 'Aleksandr Vjatjeslavovitj DJOMIN', 'gender': 'M', 'strong': '1'}]",NA,"P",1988,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2778",135576,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135578,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Оксана  Генриховна Дмитриева",NA,"UKR",NA,NA,NA,"EU.7428.65",135576,NA,"[{'logicalId': '135578', 'regulationLanguage': 'en', 'wholeName': 'Оксана  Генриховна Дмитриева', 'gender': 'F', 'strong': '1'}, {'logicalId': '135579', 'regulationLanguage': 'en', 'wholeName': 'Oksana Genrikhovna DMITRIEVA', 'function': 'Member of the State Duma', 'gender': 'F', 'strong': '1'}, {'logicalId': '135935', 'regulationLanguage': 'en', 'wholeName': 'Oksana Genrichovna DMITRIJEVA', 'gender': 'F', 'strong': '1'}]",NA,"P",1958,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2779",135580,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135582,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Александр  Дмитриевич Жуков",NA,"UKR",NA,NA,NA,"EU.7429.64",135580,NA,"[{'logicalId': '135582', 'regulationLanguage': 'en', 'wholeName': 'Александр  Дмитриевич Жуков', 'gender': 'M', 'strong': '1'}, {'logicalId': '135583', 'regulationLanguage': 'en', 'wholeName': 'Alexander Dmitriyevich ZHUKOV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135936', 'regulationLanguage': 'en', 'wholeName': 'Aleksandr Dmitrijevitj ZJUKOV', 'gender': 'M', 'strong': '1'}]",NA,"P",1956,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2780",135584,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135586,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Константин  Фёдорович Затулин",NA,"UKR",NA,NA,NA,"EU.7430.42",135584,NA,"[{'logicalId': '135586', 'regulationLanguage': 'en', 'wholeName': 'Константин  Фёдорович Затулин', 'gender': 'M', 'strong': '1'}, {'logicalId': '135587', 'regulationLanguage': 'en', 'wholeName': 'Konstantin Fyodorovich ZATULIN', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135937', 'regulationLanguage': 'en', 'wholeName': 'Konstantin Fjodorovitj ZATULIN', 'gender': 'M', 'strong': '1'}]",NA,"P",1958,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2781",135588,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135590,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Артём  Александрович Кавинов",NA,"UKR",NA,NA,NA,"EU.7431.41",135588,NA,"[{'logicalId': '135590', 'regulationLanguage': 'en', 'wholeName': 'Артём  Александрович Кавинов', 'gender': 'M', 'strong': '1'}, {'logicalId': '135591', 'regulationLanguage': 'en', 'wholeName': 'Artem Alexandrovich KAVINOV', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}]",NA,"P",1969,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2782",135592,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135594,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Ольга  Михайловна Казакова",NA,"UKR",NA,NA,NA,"EU.7432.40",135592,NA,"[{'logicalId': '135594', 'regulationLanguage': 'en', 'wholeName': 'Ольга  Михайловна Казакова', 'gender': 'F', 'strong': '1'}, {'logicalId': '135595', 'regulationLanguage': 'en', 'wholeName': 'Olga Mikhailovna KAZAKOVA', 'function': 'Member of the State Duma', 'gender': 'F', 'strong': '1'}, {'logicalId': '135938', 'regulationLanguage': 'en', 'wholeName': 'Olga Michajlovna KAZAKOVA', 'gender': 'F', 'strong': '1'}]",NA,"P",1968,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"2783",135596,"P","2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","UKR","(Date of UN designation: 2022-02-25)",135598,"2022/332 (OJ L53)",2022-02-25,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.053.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A053%3ATOC","Шолбан  Валерьевич Кара-оол",NA,"UKR",NA,NA,NA,"EU.7433.39",135596,NA,"[{'logicalId': '135598', 'regulationLanguage': 'en', 'wholeName': 'Шолбан  Валерьевич Кара-оол', 'gender': 'M', 'strong': '1'}, {'logicalId': '135599', 'regulationLanguage': 'en', 'wholeName': 'Sholban Valeryevich KARA-OOL', 'function': 'Member of the State Duma', 'gender': 'M', 'strong': '1'}, {'logicalId': '135939', 'regulationLanguage': 'en', 'wholeName': 'Sjolban Valerjevitj KARA-OOL', 'gender': 'M', 'strong': '1'}]",NA,"P",1966,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
